gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,1984,4096,256,ck,16,0,13.9053,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,299.22,1280.76,0.0
gfx942,304,2048,4096,256,ck,16,0,14.7115,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,291.95,1247.33,0.0
gfx942,304,2112,4096,256,ck,16,0,14.5478,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,304.46,1298.53,0.0
gfx942,304,2176,4096,256,ck,16,0,15.0187,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,303.85,1293.82,0.0
gfx942,304,2240,4096,256,ck,16,0,16.0815,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,292.11,1241.93,0.0
gfx942,304,2304,4096,256,ck,16,0,14.9772,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,322.61,1369.6,0.0
gfx942,304,2368,4096,256,ck,16,0,15.2991,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,324.6,1376.12,0.0
gfx942,304,2432,4096,256,ck,16,0,16.1428,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,315.95,1337.69,0.0
gfx942,304,2496,4096,256,ck,16,0,16.4991,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,317.26,1341.58,0.0
gfx942,304,2560,4096,256,ck,16,0,17.0314,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,315.22,1331.39,0.0
gfx942,304,2624,4096,256,ck,16,0,17.5013,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,314.43,1326.54,0.0
gfx942,304,2688,4096,256,ck,16,0,17.6,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,320.29,1349.82,0.0
gfx942,304,2752,4096,256,ck,16,0,18.2113,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,316.91,1334.2,0.0
gfx942,304,2816,4096,256,ck,16,0,18.244,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,323.7,1361.44,0.0
gfx942,304,2880,4096,256,ck,16,0,18.5889,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,324.91,1365.27,0.0
gfx942,304,2944,4096,256,ck,16,0,19.2124,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,321.36,1349.1,0.0
gfx942,304,3008,4096,256,ck,16,0,19.5166,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,323.22,1355.78,0.0
gfx942,304,3072,4096,256,ck,16,0,19.3144,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,333.56,1397.96,0.0
gfx942,304,3136,4096,256,ck,16,0,20.2386,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,324.96,1360.84,0.0
gfx942,304,3200,4096,256,ck,16,0,19.925,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,336.81,1409.39,0.0
gfx942,304,3264,4096,256,ck,16,0,20.425,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,335.13,1401.36,0.0
gfx942,304,3328,4096,256,ck,16,0,20.8502,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,334.74,1398.72,0.0
gfx942,304,3456,4096,256,ck,16,0,22.1319,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,327.48,1366.57,0.0
gfx942,304,3648,4096,256,ck,16,0,23.2032,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,329.71,1373.38,0.0
gfx942,304,3712,4096,256,ck,16,0,23.655,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,329.09,1370.01,0.0
gfx942,304,3840,4096,256,ck,16,0,24.6345,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,326.9,1359.43,0.0
gfx942,304,4032,4096,256,ck,16,0,25.3657,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,333.35,1384.19,0.0
gfx942,304,4224,4096,256,ck,16,0,25.7887,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,343.5,1424.38,0.0
gfx942,304,4352,4096,256,ck,16,0,25.8529,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,353.03,1462.67,0.0
gfx942,304,7296,4096,256,ck,16,0,41.2418,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,371.0,1519.94,0.0
gfx942,304,8192,4096,256,ck,16,0,47.6417,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,360.61,1474.64,0.0
gfx942,304,8320,4096,256,ck,16,0,46.1617,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,377.98,1545.35,0.0
gfx942,304,13952,4096,256,ck,16,0,75.8636,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,385.69,1567.49,0.0
gfx942,304,15488,4096,256,ck,16,0,80.9121,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,401.43,1630.06,0.0
gfx942,304,16384,4096,256,ck,16,0,85.4315,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,402.19,1632.43,0.0
gfx942,304,16,4096,1536,ck,8,0,7.5416,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,26.7,854.87,0.0
gfx942,304,32,4096,1536,ck,8,0,7.5772,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,53.14,871.4,0.0
gfx942,304,48,4096,1536,ck,8,0,7.5805,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,79.68,891.55,0.0
gfx942,304,64,4096,1536,ck,8,0,7.9888,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,100.8,865.47,0.0
gfx942,304,80,4096,1536,ck,13,0,8.6299,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,116.64,819.21,0.0
gfx942,304,96,4096,1536,ck,13,0,9.216,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,131.07,784.0,0.0
gfx942,304,112,4096,1536,ck,13,0,8.8841,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,158.63,830.81,0.0
gfx942,304,128,4096,1536,ck,13,0,9.1377,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,176.26,824.79,0.0
gfx942,304,144,4096,1536,ck,7,0,10.0346,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,180.57,766.58,0.0
gfx942,304,160,4096,1536,ck,18,0,10.5933,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,190.05,740.84,0.0
gfx942,304,176,4096,1536,ck,18,0,10.2243,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,216.6,782.8,0.0
gfx942,304,192,4096,1536,ck,18,0,10.2526,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,235.64,795.82,0.0
gfx942,304,208,4096,1536,ck,18,0,10.4432,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,250.62,796.2,0.0
gfx942,304,224,4096,1536,ck,18,0,10.8315,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,260.22,782.03,0.0
gfx942,304,240,4096,1536,ck,18,0,10.803,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,279.54,798.5,0.0
gfx942,304,256,4096,1536,ck,18,0,9.9436,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,323.95,883.16,0.0
gfx942,304,288,4096,1536,ck,12,0,12.4156,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,291.88,732.39,0.0
gfx942,304,320,4096,1536,ck,3,0,14.7448,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,273.08,637.81,0.0
gfx942,304,352,4096,1536,ck,3,0,15.1975,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,291.44,639.3,0.0
gfx942,304,384,4096,1536,ck,3,0,15.2163,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,317.54,658.96,0.0
gfx942,304,416,4096,1536,ck,3,0,15.6253,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,335.0,661.64,0.0
gfx942,304,448,4096,1536,ck,3,0,15.9139,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,354.23,669.2,0.0
gfx942,304,480,4096,1536,ck,3,0,15.9329,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,379.08,687.94,0.0
gfx942,304,512,4096,1536,ck,18,0,16.0003,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,402.65,704.5,0.0
gfx942,304,736,4096,1536,ck,3,0,22.1009,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,419.03,608.63,0.0
gfx942,304,768,4096,1536,ck,3,0,22.2873,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,433.6,617.51,0.0
gfx942,304,800,4096,1536,ck,3,0,23.0733,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,436.28,609.96,0.0
gfx942,304,832,4096,1536,ck,3,0,23.4502,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,446.43,613.43,0.0
gfx942,304,864,4096,1536,ck,3,0,23.5764,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,461.12,623.35,0.0
gfx942,304,896,4096,1536,ck,3,0,23.9169,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,471.39,627.5,0.0
gfx942,304,928,4096,1536,ck,0,0,23.811,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,490.4,643.36,0.0
gfx942,304,960,4096,1536,ck,0,0,24.9813,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,483.55,625.68,0.0
gfx942,304,992,4096,1536,ck,0,0,24.9799,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,499.69,638.18,0.0
gfx942,304,1024,4096,1536,ck,0,0,25.8585,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,498.28,628.53,0.0
gfx942,304,1088,4096,1536,ck,0,0,25.3888,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,539.22,664.68,0.0
gfx942,304,1152,4096,1536,ck,0,0,26.388,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,549.32,663.11,0.0
gfx942,304,1216,4096,1536,ck,2,0,28.9816,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,527.95,625.25,0.0
gfx942,304,1280,4096,1536,ck,3,0,34.4863,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,467.03,543.5,0.0
gfx942,304,1344,4096,1536,ck,0,0,35.0497,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,482.5,552.53,0.0
gfx942,304,1408,4096,1536,ck,3,0,34.8523,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,508.34,573.52,0.0
gfx942,304,1472,4096,1536,ck,0,0,35.2532,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,525.4,584.66,0.0
gfx942,304,1536,4096,1536,ck,2,0,37.9915,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,508.73,558.91,0.0
gfx942,304,1600,4096,1536,ck,0,0,36.5703,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,550.52,597.65,0.0
gfx942,304,1664,4096,1536,ck,2,0,38.6499,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,541.73,581.6,0.0
gfx942,304,1728,4096,1536,ck,0,0,39.9623,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,544.09,578.08,0.0
gfx942,304,1792,4096,1536,ck,0,0,38.997,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,578.21,608.36,0.0
gfx942,304,1856,4096,1536,ck,0,0,40.4131,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,577.88,602.44,0.0
gfx942,304,1920,4096,1536,ck,0,0,39.2891,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,614.91,635.53,0.0
gfx942,304,1984,4096,1536,ck,0,0,39.5986,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,630.44,646.28,0.0
gfx942,304,2048,4096,1536,ck,0,0,41.1881,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,625.66,636.46,0.0
gfx942,304,2112,4096,1536,ck,0,0,41.3202,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,643.15,649.49,0.0
gfx942,304,2176,4096,1536,ck,0,0,41.8414,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,654.39,656.28,0.0
gfx942,304,2240,4096,1536,ck,0,0,42.7294,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,659.63,657.21,0.0
gfx942,304,2304,4096,1536,ck,0,0,42.3573,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,684.44,677.68,0.0
gfx942,304,2368,4096,1536,ck,0,0,45.1054,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,660.59,650.2,0.0
gfx942,304,2432,4096,1536,ck,0,0,44.3444,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,690.09,675.39,0.0
gfx942,304,2496,4096,1536,ck,0,0,55.7055,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,563.8,548.82,0.0
gfx942,304,2560,4096,1536,ck,0,0,56.3199,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,571.95,553.89,0.0
gfx942,304,2624,4096,1536,ck,0,0,56.275,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,586.72,565.4,0.0
gfx942,304,2688,4096,1536,ck,0,0,56.2047,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,601.78,577.18,0.0
gfx942,304,2752,4096,1536,ck,0,0,56.5228,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,612.64,584.95,0.0
gfx942,304,2816,4096,1536,ck,0,0,56.6116,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,625.9,595.03,0.0
gfx942,304,2880,4096,1536,ck,0,0,56.7385,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,638.7,604.67,0.0
gfx942,304,2944,4096,1536,ck,0,0,56.639,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,654.04,616.73,0.0
gfx942,304,3008,4096,1536,ck,0,0,56.6354,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,668.3,627.76,0.0
gfx942,304,3072,4096,1536,ck,0,0,56.4197,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,685.13,641.19,0.0
gfx942,304,3136,4096,1536,ck,0,0,59.1348,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,667.29,622.28,0.0
gfx942,304,3200,4096,1536,ck,0,0,58.7967,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,684.82,636.45,0.0
gfx942,304,3264,4096,1536,ck,0,0,60.2192,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,682.02,631.75,0.0
gfx942,304,3328,4096,1536,ck,0,0,59.6335,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,702.22,648.4,0.0
gfx942,304,3456,4096,1536,ck,0,0,61.0652,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,712.13,653.59,0.0
gfx942,304,3648,4096,1536,ck,0,0,70.2258,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,653.64,594.93,0.0
gfx942,304,3712,4096,1536,ck,0,0,74.7482,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,624.87,567.26,0.0
gfx942,304,3840,4096,1536,ck,0,0,75.0128,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,644.14,581.86,0.0
gfx942,304,4032,4096,1536,ck,0,0,74.9171,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,677.21,607.53,0.0
gfx942,304,4224,4096,1536,ck,0,0,75.0053,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,708.62,631.72,0.0
gfx942,304,4352,4096,1536,ck,0,0,74.9339,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,730.79,648.94,0.0
gfx942,304,7296,4096,1536,ck,0,0,113.7709,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,806.93,679.15,0.0
gfx942,304,8192,4096,1536,ck,0,0,131.0624,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,786.49,656.05,0.0
gfx942,304,8320,4096,1536,ck,0,0,132.4387,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,790.48,658.63,0.0
gfx942,304,13952,4096,1536,ck,0,0,204.0764,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,860.25,695.9,0.0
gfx942,304,15488,4096,1536,ck,0,0,224.4299,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,868.35,699.37,0.0
gfx942,304,16384,4096,1536,ck,0,0,240.6017,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,856.85,688.59,0.0
gfx942,304,16,4096,3072,ck,8,0,12.4124,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,32.44,1028.26,0.0
gfx942,304,32,4096,3072,ck,8,0,12.8123,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,62.85,1010.23,0.0
gfx942,304,48,4096,3072,ck,8,0,12.3227,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,98.03,1064.99,0.0
gfx942,304,64,4096,3072,ck,8,0,12.1323,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,132.75,1096.56,0.0
gfx942,304,80,4096,3072,ck,13,0,15.3751,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,130.94,877.0,0.0
gfx942,304,96,4096,3072,ck,13,0,15.0651,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,160.37,907.01,0.0
gfx942,304,112,4096,3072,ck,13,0,14.9591,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,188.42,925.49,0.0
gfx942,304,128,4096,3072,ck,18,0,14.8092,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,217.52,947.03,0.0
gfx942,304,160,4096,3072,ck,18,0,16.0336,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,251.13,897.19,0.0
